397.6579274542768, 71.17202453968035
400.5977645982114, 67.21711950679104
402.8139495221006, 64.65122811440338
408.51271075495856, 62.42584933215357
413.78934152612334, 59.78896489728879
419.06597229728817, 57.409293853913326
424.3426030684529, 54.901016114793194
430.67455999385066, 52.10328387582774
438.58950615059774, 49.22503830039209
448.08744153869435, 46.523492779975584
456.00238769544154, 43.61883690094951
468.666301546237, 40.750523337246875
478.1642369343336, 38.595556273745174
487.6621723224302, 36.4084375363073
503.0963173280872, 33.020754500590414
512.9900000240211, 31.326326628316814
549.398752345058, 26.813968871284843
604.8033754422881, 21.92658256740839
652.2930523827711, 18.389548362558244
687.1188154724587, 17.141450381538988
719.2308827369757, 16.385878784751768
752.0213739577853, 15.37893425609299
797.9280616669189, 14.29394382272595
850.1667063014502, 14.215567968890184
902.4053509359815, 15.579925410953607
937.2311140256688, 16.252159227758014
970.1572900377371, 16.857912375086812
1002.1336725109957, 17.045701180237145
1049.6233494514786, 17.25628905486778
1098.696015623311, 17.065650645514978
1149.351671026493, 16.52549656109275
1200.0073264296748, 16.73554820184772
1250.6629818328565, 15.331196093747366
1285.4887449225441, 15.249327012776249
1320.3145080122315, 14.772869206224954
1355.140271101919, 14.313948676366095
1389.9660341916067, 14.153161850278948
1424.791797281294, 13.7906963422286
1454.8685926769333, 13.344454360943786
1500.775280386067, 14.22268898131071
1535.6010434757543, 14.54417726426604
1570.426806565442, 14.313241331409088
1605.2525696551295, 14.301521357207804
1640.0783327448169, 14.061816786004613
1674.9040958345045, 14.225469578727882
1704.9808912301437, 14.96058239863848
1747.7216004765783, 14.000082645102538
1782.5473635662659, 13.576236668628596
1817.3731266559532, 13.35406937411787
1852.1988897456408, 13.316043484877895
1888.0799789895614, 12.626126044148563
1916.151654692158, 12.398685371027398
1953.5102005520046, 12.331216044692368
2002.582866723837, 12.015186106988523
